title,url,bedroomCount,bathroomCount,image2D_url,label,date_created,state,property_category,property_type,country_name,city_name,master_project_name,project_name,building_name,latitude,longitude
Pixel - 2 Bedroom Apartment Suite 01 Floor plan,https://www.bayut.com/floorplans/details-39533.html,2,2,['https://images.bayut.com/thumbnails/292303709-800x600.webp'],"Floor 09,12,14-16",10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
"Pixel - 2 Bedroom Apartment Suite 02,03 Floor plan",https://www.bayut.com/floorplans/details-39534.html,2,3,['https://images.bayut.com/thumbnails/292304873-800x600.webp'],Floor 5-20,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 2 Bedroom Apartment Suite 06 Floor plan,https://www.bayut.com/floorplans/details-39539.html,2,2,['https://images.bayut.com/thumbnails/292322476-800x600.webp'],Floor 3,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 2 Bedroom Apartment Suite 04-Floor 03 Floor plan,https://www.bayut.com/floorplans/details-39542.html,2,3,['https://images.bayut.com/thumbnails/292325289-800x600.webp'],Floor 03,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 2 Bedroom Apartment Suite 06-Floor 03 Floor plan,https://www.bayut.com/floorplans/details-39544.html,2,2,['https://images.bayut.com/thumbnails/292325907-800x600.webp'],Floor 03,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 2 Bedroom Apartment Suite 06-Floor 06 Floor plan,https://www.bayut.com/floorplans/details-39546.html,2,2,['https://images.bayut.com/thumbnails/292326818-800x600.webp'],Floor 06,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 3 Bedroom Apartment Suite 01 Floor plan,https://www.bayut.com/floorplans/details-39547.html,3,4,['https://images.bayut.com/thumbnails/292328190-800x600.webp'],Floor 06-09,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Pixel - 4 Bedroom Apartment Suite 05 Floor plan,https://www.bayut.com/floorplans/details-39548.html,4,6,['https://images.bayut.com/thumbnails/292328338-800x600.webp'],Floor 03,10/27/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Makers District,Pixel,24.50415941,54.41531451
Fay Al Reeman 2 - 4 Bedroom Villa Type Modern Floor plan,https://www.bayut.com/floorplans/details-48287.html,4,8,"['https://images.bayut.com/thumbnails/752198469-800x600.webp', 'https://images.bayut.com/thumbnails/752198471-800x600.webp']","Type Modern, Floor Ground",12/17/2024,active,Residential,Villa,UAE,Abu Dhabi,Al Shamkha,Al Reeman 2,Fay Al Reeman 2,24.35899472,54.68045009
West Yas - 4 Bedroom Villa Type 1A Floor plan,https://www.bayut.com/floorplans/details-6630.html,4,7,"['https://images.bayut.com/thumbnails/76749232-800x600.webp', 'https://images.bayut.com/thumbnails/76749233-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 4 Bedroom Villa Type 1B Floor plan,https://www.bayut.com/floorplans/details-6631.html,4,7,"['https://images.bayut.com/thumbnails/76751797-800x600.webp', 'https://images.bayut.com/thumbnails/76751798-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 4 Bedroom Villa Type 2A Floor plan,https://www.bayut.com/floorplans/details-6634.html,4,7,"['https://images.bayut.com/thumbnails/76755927-800x600.webp', 'https://images.bayut.com/thumbnails/76755928-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 4 Bedroom Villa Type 2B Floor plan,https://www.bayut.com/floorplans/details-6635.html,4,7,"['https://images.bayut.com/thumbnails/76757188-800x600.webp', 'https://images.bayut.com/thumbnails/76757189-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 5 Bedroom Villa Type 3B Floor plan,https://www.bayut.com/floorplans/details-6637.html,5,8,"['https://images.bayut.com/thumbnails/76757901-800x600.webp', 'https://images.bayut.com/thumbnails/76757974-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 5 Bedroom Villa Type 3A Floor plan,https://www.bayut.com/floorplans/details-6638.html,5,8,"['https://images.bayut.com/thumbnails/76758904-800x600.webp', 'https://images.bayut.com/thumbnails/74472464-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 5 Bedroom Villa Type 4A Floor plan,https://www.bayut.com/floorplans/details-6639.html,5,9,"['https://images.bayut.com/thumbnails/76759187-800x600.webp', 'https://images.bayut.com/thumbnails/73154825-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
West Yas - 5 Bedroom Villa Type 4B Floor plan,https://www.bayut.com/floorplans/details-6640.html,5,9,"['https://images.bayut.com/thumbnails/76759285-800x600.webp', 'https://images.bayut.com/thumbnails/73154823-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,West Yas,,24.49947334,54.58208605
Lamar Residence - 3 Bedroom Apartment Type B Floor plan,https://www.bayut.com/floorplans/details-39189.html,3,4,['https://images.bayut.com/thumbnails/289115178-800x600.webp'],,10/21/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 2 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-39190.html,2,3,['https://images.bayut.com/thumbnails/289115182-800x600.webp'],,10/21/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 1 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-39191.html,1,2,['https://images.bayut.com/thumbnails/289115184-800x600.webp'],,10/21/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 1 Bedroom Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-47502.html,1,2,['https://images.bayut.com/thumbnails/746080020-800x600.webp'],Type A,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 3 Bedroom Apartment Type B1 Floor plan,https://www.bayut.com/floorplans/details-47504.html,3,4,['https://images.bayut.com/thumbnails/746079571-800x600.webp'],Type B1,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 2 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-47505.html,2,4,['https://images.bayut.com/thumbnails/746079594-800x600.webp'],Type C,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 3 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-47506.html,3,4,"['https://images.bayut.com/thumbnails/746079625-800x600.webp', 'https://images.bayut.com/thumbnails/746079626-800x600.webp']",Type D Lower Floor,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 4 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-47507.html,4,5,"['https://images.bayut.com/thumbnails/746079186-800x600.webp', 'https://images.bayut.com/thumbnails/746079188-800x600.webp']",Type E Lower Floor,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 3 Bedroom Apartment Type B2 Floor plan,https://www.bayut.com/floorplans/details-47508.html,3,4,['https://images.bayut.com/thumbnails/746079408-800x600.webp'],Type B2,11/1/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
Lamar Residence - 1 Bedroom Apartment Type A1 Floor plan,https://www.bayut.com/floorplans/details-48314.html,1,2,['https://images.bayut.com/thumbnails/752934791-800x600.webp'],Type A1,12/23/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Lamar Residence,,24.445361,54.583931
The Dunes - 4 Bedroom Villa Type A Floor plan,https://www.bayut.com/floorplans/details-45048.html,4,8,"['https://images.bayut.com/thumbnails/729371959-800x600.webp', 'https://images.bayut.com/thumbnails/729368771-800x600.webp']",Type A Floor Ground,7/4/2024,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Reserve,The Dunes,24.52029019,54.44500816
The Dunes - 5 Bedroom Villa Type B Floor plan,https://www.bayut.com/floorplans/details-45049.html,5,9,"['https://images.bayut.com/thumbnails/729370434-800x600.webp', 'https://images.bayut.com/thumbnails/729370436-800x600.webp']",Type B Floor Ground,7/4/2024,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Reserve,The Dunes,24.52029019,54.44500816
The Dunes - 5 Bedroom Villa Type B Floor plan,https://www.bayut.com/floorplans/details-45050.html,5,10,"['https://images.bayut.com/thumbnails/729371807-800x600.webp', 'https://images.bayut.com/thumbnails/729371809-800x600.webp']",Type B Floor Ground,7/4/2024,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Reserve,The Dunes,24.52029019,54.44500816
Reeman Living - Studio Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-47536.html,0,1,['https://images.bayut.com/thumbnails/746968257-800x600.webp'],Type A,11/8/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Shamkha,Al Reeman 1,Reeman Living,24.39143338,54.67843342
Reeman Living - 1 Bedroom Apartment Type B Floor plan,https://www.bayut.com/floorplans/details-47537.html,1,1,['https://images.bayut.com/thumbnails/746968442-800x600.webp'],Type B,11/8/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Shamkha,Al Reeman 1,Reeman Living,24.39143338,54.67843342
Reeman Living - 2 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-47538.html,2,2,['https://images.bayut.com/thumbnails/746968787-800x600.webp'],Type C,11/8/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Shamkha,Al Reeman 1,Reeman Living,24.39143338,54.67843342
Reeman Living - 3 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-47539.html,3,2,['https://images.bayut.com/thumbnails/746968958-800x600.webp'],Type D,11/8/2024,active,Residential,Apartment,UAE,Abu Dhabi,Al Shamkha,Al Reeman 1,Reeman Living,24.39143338,54.67843342
Fairmont Marina Residences - 1 Bedroom Apartment Type T-1 Floor plan,https://www.bayut.com/floorplans/details-20938.html,1,2,['https://images.bayut.com/thumbnails/79088217-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 2 Bedroom Apartment Type T-1 Floor plan,https://www.bayut.com/floorplans/details-20941.html,2,3,['https://images.bayut.com/thumbnails/79245789-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 2 Bedroom Apartment Type T-2 Floor plan,https://www.bayut.com/floorplans/details-20947.html,2,3,['https://images.bayut.com/thumbnails/79245859-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 2 Bedroom Apartment Type T-3 Floor plan,https://www.bayut.com/floorplans/details-20952.html,2,3,['https://images.bayut.com/thumbnails/79089157-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 3 Bedroom Apartment Type T-1 Floor plan,https://www.bayut.com/floorplans/details-20955.html,3,4,['https://images.bayut.com/thumbnails/79245861-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 3 Bedroom Apartment Type T-2 Floor plan,https://www.bayut.com/floorplans/details-20959.html,3,4,['https://images.bayut.com/thumbnails/79089505-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
Fairmont Marina Residences - 4 Bedroom Apartment Type T-1 Floor plan,https://www.bayut.com/floorplans/details-20961.html,4,6,['https://images.bayut.com/thumbnails/79089688-800x600.webp'],,8/21/2019,active,Residential,Apartment,UAE,Abu Dhabi,The Marina,Fairmont Marina Residences,,24.481098,54.321802
The Dahlias - 3 Bedroom Villa Type X Small Floor plan,https://www.bayut.com/floorplans/details-39157.html,3,4,"['https://images.bayut.com/thumbnails/288205932-800x600.webp', 'https://images.bayut.com/thumbnails/288205934-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 4 Bedroom Villa Type X small Floor plan,https://www.bayut.com/floorplans/details-39158.html,4,5,"['https://images.bayut.com/thumbnails/288210138-800x600.webp', 'https://images.bayut.com/thumbnails/288208367-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 3 Bedroom Villa Type Y Small Floor plan,https://www.bayut.com/floorplans/details-39159.html,3,4,"['https://images.bayut.com/thumbnails/288214111-800x600.webp', 'https://images.bayut.com/thumbnails/288215483-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 4 Bedroom Villa Type Y Small Floor plan,https://www.bayut.com/floorplans/details-39160.html,4,5,"['https://images.bayut.com/thumbnails/288218337-800x600.webp', 'https://images.bayut.com/thumbnails/288219487-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 2 Bedroom Villa Type End Unit Floor plan,https://www.bayut.com/floorplans/details-39161.html,2,3,"['https://images.bayut.com/thumbnails/288224143-800x600.webp', 'https://images.bayut.com/thumbnails/288223552-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 2 Bedroom Villa Type Mid Unit Floor plan,https://www.bayut.com/floorplans/details-39162.html,2,3,"['https://images.bayut.com/thumbnails/288226315-800x600.webp', 'https://images.bayut.com/thumbnails/288227186-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 4 Bedroom Villa Type Second Row A Floor plan,https://www.bayut.com/floorplans/details-39163.html,4,5,"['https://images.bayut.com/thumbnails/288230535-800x600.webp', 'https://images.bayut.com/thumbnails/288232767-800x600.webp']",,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 4 Bedroom Villa Type Second Row B Floor plan,https://www.bayut.com/floorplans/details-39164.html,4,5,"['https://images.bayut.com/thumbnails/288234754-800x600.webp', 'https://images.bayut.com/thumbnails/288235890-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 4 Bedroom Villa Type Front Row Floor plan,https://www.bayut.com/floorplans/details-39165.html,4,5,"['https://images.bayut.com/thumbnails/288239101-800x600.webp', 'https://images.bayut.com/thumbnails/288238438-800x600.webp']",Ground Floor,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
The Dahlias - 5 Bedroom Villa Type Front Row Floor plan,https://www.bayut.com/floorplans/details-39167.html,5,8,"['https://images.bayut.com/thumbnails/288246925-800x600.webp', 'https://images.bayut.com/thumbnails/288246648-800x600.webp']",,10/19/2022,active,Residential,Villa,UAE,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,24.50681916,54.61258059
Ocean Terrace Residence - 1 Bedroom Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-6307.html,1,2,['https://images.bayut.com/thumbnails/73156073-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 1 Bedroom Apartment Type B1 Floor plan,https://www.bayut.com/floorplans/details-6308.html,1,2,['https://images.bayut.com/thumbnails/73156071-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 1 Bedroom Apartment Type C1 Floor plan,https://www.bayut.com/floorplans/details-6309.html,1,2,['https://images.bayut.com/thumbnails/73156069-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 1 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-6310.html,1,2,['https://images.bayut.com/thumbnails/73156067-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 2 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-6311.html,2,4,['https://images.bayut.com/thumbnails/73156065-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 2 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-6312.html,2,4,['https://images.bayut.com/thumbnails/73156063-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
Ocean Terrace Residence - 2 Bedroom Apartment Type F Floor plan,https://www.bayut.com/floorplans/details-6313.html,2,3,['https://images.bayut.com/thumbnails/73156061-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,24.492602,54.392677
